study,dimension,iteration,nc1,nc2,cor
study2,insight,994,211,178,0.47025587464147406
study2,insight,995,212,168,0.48938620750929035
study2,insight,996,195,212,0.6386963774590918
study2,insight,997,149,234,0.31705693309083627
study2,insight,998,203,189,0.4435494843779345
study2,insight,999,177,211,0.25171691183033473
study2,insight,1000,214,190,0.3005063452893121
study2,simple,101,194,196,0.7256475084430312
study2,simple,102,178,191,0.6404158894035775
study2,simple,103,184,170,0.592238523605865
study2,simple,104,150,180,0.7611270667799347
study2,simple,105,180,182,0.8264887536051064
study2,simple,106,199,127,0.6605745502783322
study2,simple,107,199,186,0.8155857147203982
study2,simple,108,193,172,0.6575849402456582
study2,simple,109,183,190,0.7528009952971003
study2,simple,110,172,178,0.6620073750478284
study2,simple,111,170,197,0.7893636283442365
study2,simple,112,152,200,0.8639987709658667
study2,simple,113,166,185,0.7648190069914561
study2,simple,114,166,207,0.7651282352083291
study2,simple,115,188,181,0.7012953428930723
study2,simple,116,194,180,0.8021333351170922
study2,simple,117,158,172,0.4514944428356337
study2,simple,118,173,171,0.7492861624514204
study2,simple,119,196,166,0.7192815804042961
study2,simple,120,170,222,0.8038342147814538
study2,simple,121,160,179,0.5722069516158986
study2,simple,122,181,190,0.8497513928786445
study2,simple,123,203,160,0.7217637382970671
study2,simple,124,202,201,0.7501739287982383
study2,simple,125,170,182,0.5680570329855731
study2,simple,126,167,177,0.7669886289509655
study2,simple,127,210,161,0.7492825573903079
study2,simple,128,178,211,0.688787839910494
study2,simple,129,195,156,0.6459982082955209
study2,simple,130,192,168,0.7793932906669776
study2,simple,131,223,155,0.8260944509353094
study2,simple,132,196,138,0.7613618692751863
study2,simple,133,158,173,0.5809940749734687
study2,simple,134,180,188,0.6479580685169022
study2,simple,135,204,160,0.8536259476223685
study2,simple,136,173,150,0.7833484392109473
study2,simple,137,193,195,0.7009301226967988
study2,simple,138,146,213,0.7518586560429035
study2,simple,139,174,184,0.8620562604523635
study2,simple,140,204,188,0.7872194455565786
study2,simple,141,209,211,0.8238940022461766
study2,simple,142,219,161,0.6295582783380689
study2,simple,143,189,158,0.7183149027728563
study2,simple,144,170,179,0.7810772957766937
study2,simple,145,165,172,0.753254978214944
study2,simple,146,189,177,0.6489758828117286
study2,simple,147,174,198,0.7863114316934204
study2,simple,148,225,139,0.802583748904539
study2,simple,149,189,166,0.8592920788837295
study2,simple,150,206,142,0.8442495635704664
study2,simple,151,174,182,0.738277826044822
study2,simple,152,217,154,0.9267150525188548
study2,simple,153,208,150,0.5866803538880038
study2,simple,154,190,186,0.793454517817293
study2,simple,155,194,172,0.7424932842962414
study2,simple,156,197,154,0.8456081479627661
study2,simple,157,197,155,0.8261372921961899
study2,simple,158,162,170,0.7663478421189517
study2,simple,159,187,192,0.8270018531478052
study2,simple,160,182,159,0.649980848649442
study2,simple,161,184,173,0.7411532710681871
study2,simple,162,172,172,0.6956827603750545
study2,simple,163,177,151,0.8823649046630649
study2,simple,164,168,170,0.6605232924808708
study2,simple,165,209,166,0.5357540509984557
study2,simple,166,161,187,0.6618825811780399
study2,simple,167,186,195,0.8738977865534088
study2,simple,168,197,157,0.8002094840747764
study2,simple,169,195,156,0.6402547482334603
study2,simple,170,175,192,0.8350784346307438
study2,simple,171,171,195,0.7085950216993546
study2,simple,172,212,180,0.8866659311009217
study2,simple,173,162,187,0.47809678631983477
study2,simple,174,167,235,0.6666240206288337
study2,simple,175,164,192,0.852234163460141
study2,simple,176,149,186,0.7927310559605596
study2,simple,177,142,188,0.7559094690101824
study2,simple,178,180,186,0.8560541968781638
study2,simple,179,174,182,0.6232952752118809
study2,simple,180,198,159,0.7866286446407653
study2,simple,181,166,225,0.6987084401701941
study2,simple,182,169,202,0.7936993580406391
study2,simple,183,195,186,0.8439351954247548
study2,simple,184,174,199,0.7830349979104477
study2,simple,185,167,209,0.7864134011069093
study2,simple,186,178,180,0.7148186778597616
study2,simple,187,168,190,0.6809331469425765
study2,simple,188,175,188,0.7657198888551023
study2,simple,189,166,194,0.7053746712330317
study2,simple,190,165,177,0.8349414515861744
study2,simple,191,167,162,0.664740424143136
study2,simple,192,177,190,0.8253606367543904
study2,simple,193,196,155,0.8189683724908741
study2,simple,194,182,192,0.8016619325380429
study2,simple,195,170,198,0.7534004970570081
study2,simple,196,154,202,0.8678680070491733
study2,simple,197,148,218,0.8557746350110843
study2,simple,198,165,195,0.5661862138953009
study2,simple,199,175,181,0.739973842193814
study2,simple,200,159,207,0.7353692400983705
study2,simple,201,187,159,0.868317006555213
study2,simple,202,168,210,0.7470002500161463
study2,simple,203,210,135,0.7268636977492944
study2,simple,204,205,175,0.519158175101839
study2,simple,205,164,166,0.5783452188989749
study2,simple,206,231,150,0.888784099343358
study2,simple,207,141,205,0.549745077017197
study2,simple,208,165,204,0.7421142478984292
study2,simple,209,141,179,0.5776305324609049
study2,simple,210,154,186,0.7344755498295429
study2,simple,211,179,184,0.7576823090115407
study2,simple,212,155,200,0.9187509607904599
study2,simple,213,223,169,0.741341652846163
study2,simple,214,214,163,0.8366451026595286
study2,simple,215,223,156,0.5727431117035565
study2,simple,216,176,192,0.686167639704625
study2,simple,217,180,183,0.7426095686885389
study2,simple,218,207,146,0.8345277319371072
study2,simple,219,207,190,0.5723943218332238
study2,simple,220,205,164,0.799035117645206
study2,simple,221,171,207,0.6244437067126807
study2,simple,222,192,154,0.7289368597819056
study2,simple,223,209,167,0.7574248293399952
study2,simple,224,203,200,0.56093047957577
study2,simple,225,168,147,0.7698571045433596
study2,simple,226,201,133,0.5864876733722616
study2,simple,227,156,222,0.781869904669538
study2,simple,228,133,166,0.7524605712674177
study2,simple,229,176,171,0.5589171250723157
study2,simple,230,203,140,0.7314035454667469
study2,simple,231,199,184,0.7191115215954121
study2,simple,232,178,192,0.7605904773796092
study2,simple,233,201,191,0.8251868528664582
study2,simple,234,134,199,0.6504969059633724
study2,simple,235,154,178,0.6816740045019105
study2,simple,236,180,174,0.7171845867239623
study2,simple,237,188,190,0.8759986986956864
study2,simple,238,167,190,0.8655117928789472
study2,simple,239,180,181,0.766677992135181
study2,simple,240,162,195,0.7182033032506387
study2,simple,241,187,184,0.7772791840111376
study2,simple,242,184,161,0.9111512863121234
study2,simple,243,190,214,0.7277523895646165
study2,simple,244,173,193,0.7911274359627878
study2,simple,245,203,148,0.88188207986708
study2,simple,246,191,200,0.7600172974352105
study2,simple,247,183,177,0.836339882958519
study2,simple,248,128,215,0.6616473746804987
study2,simple,249,190,171,0.6866974021135446
study2,simple,250,176,193,0.7023921144178583
study2,simple,251,183,213,0.4526788430638061
study2,simple,252,188,185,0.7638024938578986
study2,simple,253,166,159,0.8042008871185506
study2,simple,254,167,227,0.7305798000262721
study2,simple,255,162,186,0.8936741779357289
study2,simple,256,174,170,0.8018440457196351
study2,simple,257,222,165,0.846509874679755
study2,simple,258,193,176,0.7214711162707276
study2,simple,259,185,184,0.7009703698098659
study2,simple,260,243,136,0.7503843667116639
study2,simple,261,190,160,0.7924221605176148
study2,simple,262,194,174,0.8911818163460489
study2,simple,263,147,190,0.4380648740542686
study2,simple,264,178,176,0.9235332007762537
study2,simple,265,216,125,0.6913122843937645
study2,simple,266,175,184,0.6530942591225218
study2,simple,267,216,170,0.8935483266298342
study2,simple,268,173,180,0.5353181929577714
study2,simple,269,189,168,0.6631052704033628
study2,simple,270,235,154,0.7582188815560178
study2,simple,271,174,171,0.761865202902841
study2,simple,272,172,203,0.7783778077447119
study2,simple,273,202,148,0.7393002937358946
study2,simple,274,185,181,0.7218649639498035
study2,simple,275,137,179,0.6725670425309721
study2,simple,276,171,193,0.6534457417905949
study2,simple,277,231,179,0.7297694578557342
study2,simple,278,214,165,0.7276509777327617
study2,simple,279,177,205,0.799287960730437
study2,simple,280,174,213,0.8679736947222695
study2,simple,281,201,170,0.8874575871163553
study2,simple,282,189,175,0.885071221828588
study2,simple,283,177,191,0.8665130961893204
study2,simple,284,172,208,0.7636988745092863
study2,simple,285,187,187,0.798278845751656
study2,simple,286,165,187,0.8343425118931719
study2,simple,287,162,187,0.8735223404954334
study2,simple,288,181,163,0.806982086719728
study2,simple,289,163,196,0.7720520385997202
study2,simple,290,156,194,0.6674669066361452
study2,simple,291,189,183,0.5387574145489604
study2,simple,292,200,174,0.7677339281491533
study2,simple,293,188,167,0.735901839128386
study2,simple,294,159,190,0.7339848220217149
study2,simple,295,197,184,0.6160422338234697
study2,simple,296,184,182,0.9025257820036727
study2,simple,297,183,174,0.8887512536816139
study2,simple,298,168,202,0.8618592017167211
study2,simple,299,165,201,0.8148955967488901
study2,simple,300,154,194,0.6774082839952831
study2,simple,301,198,172,0.8252005730671552
study2,simple,302,140,185,0.6489261234773824
study2,simple,303,155,173,0.9560659037704546
study2,simple,304,185,181,0.7194901036026877
study2,simple,305,213,159,0.8305995255776261
study2,simple,306,176,185,0.6570473643127899
study2,simple,307,178,197,0.6590062658581386
study2,simple,308,199,162,0.8110869147126567
study2,simple,309,201,208,0.7077904457825914
study2,simple,310,208,152,0.6848851800825287
study2,simple,311,162,207,0.8752519707923256
study2,simple,312,198,182,0.680921778849915
study2,simple,313,202,222,0.8788538118368299
study2,simple,314,190,144,0.7578791344897943
study2,simple,315,180,161,0.4983043553965033
study2,simple,316,164,174,0.8403652925682137
study2,simple,317,193,165,0.7579889353230487
study2,simple,318,212,200,0.8926255198800321
study2,simple,319,197,164,0.8487342881807906
study2,simple,320,193,179,0.7787147768711424
study2,simple,321,219,174,0.6918707929101139
study2,simple,322,188,198,0.6300286512075168
study2,simple,323,164,178,0.7110307478281783
study2,simple,324,199,162,0.7452518843225486
study2,simple,325,201,147,0.745226141956276
study2,simple,326,169,151,0.7116213347501739
study2,simple,327,142,203,0.7310367971969726
study2,simple,328,195,148,0.6805800533515914
study2,simple,329,175,180,0.841913983767545
study2,simple,330,158,164,0.7189158423220678
study2,simple,331,179,180,0.84688710838494
study2,simple,332,200,154,0.7090368788248098
study2,simple,333,167,210,0.6021930527135883
study2,simple,334,156,194,0.6408746444491371
study2,simple,335,179,178,0.6457074747826199
study2,simple,336,150,210,0.7116535223725836
study2,simple,337,156,228,0.8823130696062595
study2,simple,338,222,162,0.6938455432150814
study2,simple,339,143,187,0.709365896820595
study2,simple,340,231,156,0.7994655502406917
study2,simple,341,159,184,0.8415927064661325
study2,simple,342,148,200,0.779442994006901
study2,simple,343,183,200,0.863616555519336
study2,simple,344,174,159,0.7163765561126635
study2,simple,345,168,171,0.9234176841597166
study2,simple,346,179,197,0.85999831407653
study2,simple,347,185,181,0.8819063189017995
study2,simple,348,186,206,0.733301775281676
study2,simple,349,169,192,0.6748367694220827
study2,simple,350,210,152,0.6631264949356631
study2,simple,351,199,144,0.7845027011999229
study2,simple,352,184,199,0.7473825675383878
study2,simple,353,196,194,0.7497961018936382
study2,simple,354,178,162,0.6179610761952752
study2,simple,355,186,177,0.7712016537217149
study2,simple,356,175,186,0.7363140368849102
study2,simple,357,126,234,0.7530275171019596
study2,simple,358,174,184,0.4874440050700743
study2,simple,359,159,160,0.578522489460877
study2,simple,360,169,172,0.6422719851434465
study2,simple,361,171,198,0.7701374591789769
study2,simple,362,182,206,0.7530006021202039
study2,simple,363,141,196,0.22921124043392285
study2,simple,364,146,172,0.7929123677657756
study2,simple,365,177,200,0.908867758048247
study2,simple,366,162,207,0.6878609824013161
study2,simple,367,199,167,0.646097995320618
study2,simple,368,189,162,0.6320252747358401
study2,simple,369,174,168,0.6809289258631172
study2,simple,370,189,189,0.8050216825381206
study2,simple,371,172,167,0.7606096123788573
study2,simple,372,196,161,0.7878274500329338
study2,simple,373,183,192,0.7603315986866743
study2,simple,374,217,184,0.8033495509187312
study2,simple,375,183,186,0.9158994977686666
study2,simple,376,142,195,0.584997472484221
study2,simple,377,169,195,0.7538861479326192
study2,simple,378,172,171,0.7048534786759353
study2,simple,379,172,169,0.6490998073402807
study2,simple,380,212,166,0.670364157792696
study2,simple,381,165,202,0.5787618735506309
study2,simple,382,197,164,0.7995450774385147
study2,simple,383,184,147,0.749179013953075
study2,simple,384,153,191,0.7492827096436627
study2,simple,385,221,145,0.9022533675729549
study2,simple,386,145,184,0.7373990672649499
study2,simple,387,190,172,0.6104490561672178
study2,simple,388,234,161,0.8714725768670681
study2,simple,389,167,188,0.773379228834089
study2,simple,390,170,169,0.9041612715994722
study2,simple,391,187,176,0.7088288050999749
study2,simple,392,179,178,0.5348367725972575
study2,simple,393,185,202,0.7120241700154422
study2,simple,394,165,174,0.8505738926220724
study2,simple,395,201,187,0.7172785284960277
study2,simple,396,182,206,0.8343736409403993
study2,simple,397,180,169,0.729544070674349
study2,simple,398,158,177,0.8831404621897067
study2,simple,399,162,187,0.8251490031586923
study2,simple,400,185,162,0.8261037349987688
study2,simple,401,164,167,0.6264493327169796
study2,simple,402,199,126,0.23254921236563453
study2,simple,403,221,164,0.7964478144294199
study2,simple,404,177,182,0.5912443370508096
study2,simple,405,165,197,0.5264900194382409
study2,simple,406,183,196,0.6404920375904958
study2,simple,407,175,187,0.5402584440887331
study2,simple,408,176,166,0.8049996373835715
study2,simple,409,196,164,0.7180504538352612
